Series Name,Series Year,Match Name,Match Venue & Date,Team 1 Score,Team 2 Score,Ball No,Over,Bowler Name,Batter Name,Ball Type,Shot Type,Speed of Ball,Runs Scored
IPL 2022,1298423,"RCB vs RR, Qualifier 2 at Ahmedabad, IPL, May 27 2022 - Ball by Ball Commentary",Unknown Venue & Date,N/A,N/A,17.11Maxwell,17,17.11Maxwell,Buttler,Unknown,single,N/A,1
IPL 2022,1298423,"RCB vs RR, Qualifier 2 at Ahmedabad, IPL, May 27 2022 - Ball by Ball Commentary",Unknown Venue & Date,N/A,N/A,16.6•Hazlewood,16,16.6•Hazlewood,Hetmyer,Unknown,dot,N/A,0
IPL 2022,1298423,"RCB vs RR, Qualifier 2 at Ahmedabad, IPL, May 27 2022 - Ball by Ball Commentary",Unknown Venue & Date,N/A,N/A,16.5WHazlewood,16,16.5WHazlewood,Padikkal,Unknown,other,N/A,unknown
IPL 2022,1298423,"RCB vs RR, Qualifier 2 at Ahmedabad, IPL, May 27 2022 - Ball by Ball Commentary",Unknown Venue & Date,N/A,N/A,16.41Hazlewood,16,16.41Hazlewood,Buttler,Unknown,single,N/A,1
IPL 2022,1298423,"RCB vs RR, Qualifier 2 at Ahmedabad, IPL, May 27 2022 - Ball by Ball Commentary",Unknown Venue & Date,N/A,N/A,16.34Hazlewood,16,16.34Hazlewood,Buttler,Unknown,boundary,N/A,4
IPL 2022,1298423,"RCB vs RR, Qualifier 2 at Ahmedabad, IPL, May 27 2022 - Ball by Ball Commentary",Unknown Venue & Date,N/A,N/A,16.22Hazlewood,16,16.22Hazlewood,Buttler,Unknown,double,N/A,2
IPL 2022,1298423,"RCB vs RR, Qualifier 2 at Ahmedabad, IPL, May 27 2022 - Ball by Ball Commentary",Unknown Venue & Date,N/A,N/A,16.11Hazlewood,16,16.11Hazlewood,Padikkal,Unknown,single,N/A,1
IPL 2022,1298423,"RCB vs RR, Qualifier 2 at Ahmedabad, IPL, May 27 2022 - Ball by Ball Commentary",Unknown Venue & Date,N/A,N/A,15.66Hasaranga,15,15.66Hasaranga,Buttler,Unknown,boundary,N/A,6
IPL 2022,1298423,"RCB vs RR, Qualifier 2 at Ahmedabad, IPL, May 27 2022 - Ball by Ball Commentary",Unknown Venue & Date,N/A,N/A,15.5•Hasaranga,15,15.5•Hasaranga,Buttler,Unknown,dot,N/A,0
IPL 2022,1298423,"RCB vs RR, Qualifier 2 at Ahmedabad, IPL, May 27 2022 - Ball by Ball Commentary",Unknown Venue & Date,N/A,N/A,15.46Hasaranga,15,15.46Hasaranga,Buttler,Unknown,boundary,N/A,6
IPL 2022,1298423,"RCB vs RR, Qualifier 2 at Ahmedabad, IPL, May 27 2022 - Ball by Ball Commentary",Unknown Venue & Date,N/A,N/A,15.3•Hasaranga,15,15.3•Hasaranga,Buttler,Unknown,dot,N/A,0
IPL 2022,1298423,"RCB vs RR, Qualifier 2 at Ahmedabad, IPL, May 27 2022 - Ball by Ball Commentary",Unknown Venue & Date,N/A,N/A,15.21Hasaranga,15,15.21Hasaranga,Padikkal,Unknown,single,N/A,1
IPL 2022,1298423,"RCB vs RR, Qualifier 2 at Ahmedabad, IPL, May 27 2022 - Ball by Ball Commentary",Unknown Venue & Date,N/A,N/A,15.11Hasaranga,15,15.11Hasaranga,Buttler,Unknown,single,N/A,1
IPL 2022,1298423,"RCB vs RR, Qualifier 2 at Ahmedabad, IPL, May 27 2022 - Ball by Ball Commentary",Unknown Venue & Date,N/A,N/A,14.61Harshal,14,14.61Harshal,Buttler,Unknown,single,N/A,1
IPL 2022,1298423,"RCB vs LSG, Eliminator at Kolkata, IPL, May 25 2022 - Ball by Ball Commentary",Unknown Venue & Date,N/A,N/A,19.6•Harshal,19,19.6•Harshal,Lewis,Unknown,dot,N/A,0
IPL 2022,1298423,"RCB vs LSG, Eliminator at Kolkata, IPL, May 25 2022 - Ball by Ball Commentary",Unknown Venue & Date,N/A,N/A,19.5•Harshal,19,19.5•Harshal,Lewis,Unknown,dot,N/A,0
IPL 2022,1298423,"RCB vs LSG, Eliminator at Kolkata, IPL, May 25 2022 - Ball by Ball Commentary",Unknown Venue & Date,N/A,N/A,19.41Harshal,19,19.41Harshal,Chameera,Unknown,single,N/A,1
IPL 2022,1298423,"RCB vs LSG, Eliminator at Kolkata, IPL, May 25 2022 - Ball by Ball Commentary",Unknown Venue & Date,N/A,N/A,19.36Harshal,19,19.36Harshal,Chameera,Unknown,boundary,N/A,6
IPL 2022,1298423,"RCB vs LSG, Eliminator at Kolkata, IPL, May 25 2022 - Ball by Ball Commentary",Unknown Venue & Date,N/A,N/A,19.2•Harshal,19,19.2•Harshal,Chameera,Unknown,dot,N/A,0
IPL 2022,1298423,"RCB vs LSG, Eliminator at Kolkata, IPL, May 25 2022 - Ball by Ball Commentary",Unknown Venue & Date,N/A,N/A,19.21wHarshal,19,19.21wHarshal,Chameera,Unknown,other,N/A,unknown
IPL 2022,1298423,"RCB vs LSG, Eliminator at Kolkata, IPL, May 25 2022 - Ball by Ball Commentary",Unknown Venue & Date,N/A,N/A,19.11Harshal,19,19.11Harshal,Lewis,Unknown,single,N/A,1
IPL 2022,1298423,"RCB vs LSG, Eliminator at Kolkata, IPL, May 25 2022 - Ball by Ball Commentary",Unknown Venue & Date,N/A,N/A,18.64Hazlewood,18,18.64Hazlewood,Chameera,Unknown,boundary,N/A,4
IPL 2022,1298423,"RCB vs LSG, Eliminator at Kolkata, IPL, May 25 2022 - Ball by Ball Commentary",Unknown Venue & Date,N/A,N/A,18.5WHazlewood,18,18.5WHazlewood,Krunal,Unknown,other,N/A,unknown
IPL 2022,1298423,"RCB vs LSG, Eliminator at Kolkata, IPL, May 25 2022 - Ball by Ball Commentary",Unknown Venue & Date,N/A,N/A,18.4WHazlewood,18,18.4WHazlewood,Rahul,Unknown,other,N/A,unknown
IPL 2022,1298423,"RCB vs LSG, Eliminator at Kolkata, IPL, May 25 2022 - Ball by Ball Commentary",Unknown Venue & Date,N/A,N/A,18.31bHazlewood,18,18.31bHazlewood,Lewis,Unknown,other,N/A,unknown
IPL 2022,1298423,"RCB vs LSG, Eliminator at Kolkata, IPL, May 25 2022 - Ball by Ball Commentary",Unknown Venue & Date,N/A,N/A,18.31wHazlewood,18,18.31wHazlewood,Lewis,Unknown,other,N/A,unknown
IPL 2022,1298423,"RCB vs LSG, Eliminator at Kolkata, IPL, May 25 2022 - Ball by Ball Commentary",Unknown Venue & Date,N/A,N/A,18.31wHazlewood,18,18.31wHazlewood,Lewis,Unknown,other,N/A,unknown
IPL 2022,1298423,"RCB vs LSG, Eliminator at Kolkata, IPL, May 25 2022 - Ball by Ball Commentary",Unknown Venue & Date,N/A,N/A,18.21Hazlewood,18,18.21Hazlewood,Rahul,Unknown,single,N/A,1
IPL 2022,1298423,"RCB vs LSG, Eliminator at Kolkata, IPL, May 25 2022 - Ball by Ball Commentary",Unknown Venue & Date,N/A,N/A,18.21wHazlewood,18,18.21wHazlewood,Rahul,Unknown,other,N/A,unknown
IPL 2022,1298423,"RCB vs LSG, Eliminator at Kolkata, IPL, May 25 2022 - Ball by Ball Commentary",Unknown Venue & Date,N/A,N/A,18.1•Hazlewood,18,18.1•Hazlewood,Rahul,Unknown,dot,N/A,0
IPL 2022,1298423,"RCB vs LSG, Eliminator at Kolkata, IPL, May 25 2022 - Ball by Ball Commentary",Unknown Venue & Date,N/A,N/A,17.6•Harshal,17,17.6•Harshal,Lewis,Unknown,dot,N/A,0
IPL 2022,1298423,"RCB vs LSG, Eliminator at Kolkata, IPL, May 25 2022 - Ball by Ball Commentary",Unknown Venue & Date,N/A,N/A,17.51Harshal,17,17.51Harshal,Rahul,Unknown,single,N/A,1
IPL 2022,1298423,"RCB vs LSG, Eliminator at Kolkata, IPL, May 25 2022 - Ball by Ball Commentary",Unknown Venue & Date,N/A,N/A,17.41Harshal,17,17.41Harshal,Lewis,Unknown,single,N/A,1
IPL 2022,1298423,"RR vs GT, Qualifier 1 at Kolkata, IPL, May 24 2022 - Ball by Ball Commentary",Unknown Venue & Date,N/A,N/A,19.36Prasidh,19,19.36Prasidh,Miller,Unknown,boundary,N/A,6
IPL 2022,1298423,"RR vs GT, Qualifier 1 at Kolkata, IPL, May 24 2022 - Ball by Ball Commentary",Unknown Venue & Date,N/A,N/A,19.26Prasidh,19,19.26Prasidh,Miller,Unknown,boundary,N/A,6
IPL 2022,1298423,"RR vs GT, Qualifier 1 at Kolkata, IPL, May 24 2022 - Ball by Ball Commentary",Unknown Venue & Date,N/A,N/A,19.16Prasidh,19,19.16Prasidh,Miller,Unknown,boundary,N/A,6
IPL 2022,1298423,"RR vs GT, Qualifier 1 at Kolkata, IPL, May 24 2022 - Ball by Ball Commentary",Unknown Venue & Date,N/A,N/A,18.6•McCoy,18,18.6•McCoy,Hardik,Unknown,dot,N/A,0
IPL 2022,1298423,"RR vs GT, Qualifier 1 at Kolkata, IPL, May 24 2022 - Ball by Ball Commentary",Unknown Venue & Date,N/A,N/A,18.51McCoy,18,18.51McCoy,Miller,Unknown,single,N/A,1
IPL 2022,1298423,"RR vs GT, Qualifier 1 at Kolkata, IPL, May 24 2022 - Ball by Ball Commentary",Unknown Venue & Date,N/A,N/A,18.4•McCoy,18,18.4•McCoy,Miller,Unknown,dot,N/A,0
IPL 2022,1298423,"RR vs GT, Qualifier 1 at Kolkata, IPL, May 24 2022 - Ball by Ball Commentary",Unknown Venue & Date,N/A,N/A,18.34McCoy,18,18.34McCoy,Miller,Unknown,boundary,N/A,4
IPL 2022,1298423,"RR vs GT, Qualifier 1 at Kolkata, IPL, May 24 2022 - Ball by Ball Commentary",Unknown Venue & Date,N/A,N/A,18.21McCoy,18,18.21McCoy,Hardik,Unknown,single,N/A,1
IPL 2022,1298423,"RR vs GT, Qualifier 1 at Kolkata, IPL, May 24 2022 - Ball by Ball Commentary",Unknown Venue & Date,N/A,N/A,18.11McCoy,18,18.11McCoy,Miller,Unknown,single,N/A,1
IPL 2022,1298423,"RR vs GT, Qualifier 1 at Kolkata, IPL, May 24 2022 - Ball by Ball Commentary",Unknown Venue & Date,N/A,N/A,17.61Chahal,17,17.61Chahal,Miller,Unknown,single,N/A,1
IPL 2022,1298423,"RR vs GT, Qualifier 1 at Kolkata, IPL, May 24 2022 - Ball by Ball Commentary",Unknown Venue & Date,N/A,N/A,17.56Chahal,17,17.56Chahal,Miller,Unknown,boundary,N/A,6
IPL 2022,1298423,"RR vs GT, Qualifier 1 at Kolkata, IPL, May 24 2022 - Ball by Ball Commentary",Unknown Venue & Date,N/A,N/A,17.41Chahal,17,17.41Chahal,Hardik,Unknown,single,N/A,1
IPL 2022,1298423,"RR vs GT, Qualifier 1 at Kolkata, IPL, May 24 2022 - Ball by Ball Commentary",Unknown Venue & Date,N/A,N/A,17.31Chahal,17,17.31Chahal,Miller,Unknown,single,N/A,1
IPL 2022,1298423,"RR vs GT, Qualifier 1 at Kolkata, IPL, May 24 2022 - Ball by Ball Commentary",Unknown Venue & Date,N/A,N/A,17.21Chahal,17,17.21Chahal,Hardik,Unknown,single,N/A,1
IPL 2022,1298423,"RR vs GT, Qualifier 1 at Kolkata, IPL, May 24 2022 - Ball by Ball Commentary",Unknown Venue & Date,N/A,N/A,17.11Chahal,17,17.11Chahal,Miller,Unknown,single,N/A,1
IPL 2022,1298423,"RR vs GT, Qualifier 1 at Kolkata, IPL, May 24 2022 - Ball by Ball Commentary",Unknown Venue & Date,N/A,N/A,16.61McCoy,16,16.61McCoy,Miller,Unknown,single,N/A,1
IPL 2022,1298423,"RR vs GT, Qualifier 1 at Kolkata, IPL, May 24 2022 - Ball by Ball Commentary",Unknown Venue & Date,N/A,N/A,16.51McCoy,16,16.51McCoy,Hardik,Unknown,single,N/A,1
IPL 2022,1298423,"RR vs GT, Qualifier 1 at Kolkata, IPL, May 24 2022 - Ball by Ball Commentary",Unknown Venue & Date,N/A,N/A,16.41McCoy,16,16.41McCoy,Miller,Unknown,single,N/A,1
IPL 2022,1298423,"RR vs GT, Qualifier 1 at Kolkata, IPL, May 24 2022 - Ball by Ball Commentary",Unknown Venue & Date,N/A,N/A,16.31McCoy,16,16.31McCoy,Hardik,Unknown,single,N/A,1
IPL 2022,1298423,"RR vs GT, Qualifier 1 at Kolkata, IPL, May 24 2022 - Ball by Ball Commentary",Unknown Venue & Date,N/A,N/A,16.21McCoy,16,16.21McCoy,Miller,Unknown,single,N/A,1
IPL 2022,1298423,"RR vs GT, Qualifier 1 at Kolkata, IPL, May 24 2022 - Ball by Ball Commentary",Unknown Venue & Date,N/A,N/A,16.14McCoy,16,16.14McCoy,Miller,Unknown,boundary,N/A,4
IPL 2022,1298423,"SRH vs PBKS, 70th Match at Mumbai, IPL, May 22 2022 - Ball by Ball Commentary",Unknown Venue & Date,N/A,N/A,15.14Umran,15,15.14Umran Malik,Mankad,Unknown,boundary,N/A,4
IPL 2022,1298423,"SRH vs PBKS, 70th Match at Mumbai, IPL, May 22 2022 - Ball by Ball Commentary",Unknown Venue & Date,N/A,N/A,13.6WSuchith,13,13.6WSuchith,Sharma,Unknown,other,N/A,unknown
IPL 2022,1298423,"SRH vs PBKS, 70th Match at Mumbai, IPL, May 22 2022 - Ball by Ball Commentary",Unknown Venue & Date,N/A,N/A,13.41Suchith,13,13.41Suchith,Sharma,Unknown,single,N/A,1
IPL 2022,1298423,"SRH vs PBKS, 70th Match at Mumbai, IPL, May 22 2022 - Ball by Ball Commentary",Unknown Venue & Date,N/A,N/A,13.36Suchith,13,13.36Suchith,Sharma,Unknown,boundary,N/A,6
IPL 2022,1298423,"SRH vs PBKS, 70th Match at Mumbai, IPL, May 22 2022 - Ball by Ball Commentary",Unknown Venue & Date,N/A,N/A,13.24Suchith,13,13.24Suchith,Sharma,Unknown,boundary,N/A,4
IPL 2022,1298423,"SRH vs PBKS, 70th Match at Mumbai, IPL, May 22 2022 - Ball by Ball Commentary",Unknown Venue & Date,N/A,N/A,12.64Fazalhaq,12,12.64Fazalhaq Farooqi,Sharma,Unknown,boundary,N/A,4
IPL 2022,1298423,"SRH vs PBKS, 70th Match at Mumbai, IPL, May 22 2022 - Ball by Ball Commentary",Unknown Venue & Date,N/A,N/A,12.5•Fazalhaq,12,12.5•Fazalhaq Farooqi,Sharma,Unknown,dot,N/A,0
